2.32379000772 2.31516738056 88.9 103.6 0.51 0.182 0.28 12.9 34.2 48.7 Cousins,DeMarcus Evans,Tyreke Hayes,Charles Salmons,John Thornton,Marcus 11
1.73205080757 1.62480768093 109.6 106.0 0.518 0.161 0.339 15.3 9.2 55.2 Evans,Tyreke Hayes,Charles Hickson,J.J. Salmons,John Thornton,Marcus 11
3.46410161514 3.07245829915 94.1 102.3 0.462 0.16 0.413 12.9 9.9 48.5 Lewis,Rashard McGee,JaVale Vesely,Jan Wall,John Young,Nick 11
3.09838667697 2.99332590942 100.6 111.4 0.541 0.132 0.208 9.2 13.9 47.8 Biedrins,Andris Ellis,Monta Jenkins,Charles Lee,David Wright,Dorell 11
2.72029410175 2.71293199325 103.6 96.0 0.471 0.148 0.214 11.7 14.8 45.2 Boozer,Carlos Brewer,Ronnie Hamilton,Richard Noah,Joakim Rose,Derrick 11
3.1304951685 3.07245829915 72.8 115.2 0.569 0.143 0.282 11.6 18.6 38.8 Boozer,Carlos Deng,Luol Korver,Kyle Noah,Joakim Watson,CJ 11
2.72029410175 2.65329983228 121.7 104.1 0.481 0.118 0.255 10.1 14.8 35.8 Collison,Nick Cook,Daequan Harden,James Maynor,Eric Mohammed,Nazr 11
3.19374388453 3.13687742827 88.7 96.6 0.5 0.212 0.286 11.6 22.4 55.5 Johnson,Wesley Pekovic,Nikola Ridnour,Luke Rubio,Ricky Williams,Derrick 11
3.03315017762 3.00665927567 91.4 89.8 0.429 0.12 0.16 6.3 14.2 33.1 Anderson,Alan DeRozan,DeMar Gray,Aaron Johnson,Amir Uzoh,Ben 11
3.22490309932 2.99332590942 77.3 95.0 0.536 0.225 0.196 11.8 12.6 37.8 Blatche,Andray McGee,JaVale Singleton,Chris Wall,John Young,Nick 11
2.36643191324 2.22710574513 101.5 97.4 0.453 0.158 0.278 10.2 7.8 28.2 Brand,Elton Iguodala,Andre Turner,Evan Williams,Louis Young,Thaddeus 11
2.82842712475 2.82842712475 114.4 98.6 0.56 0.188 0.122 3.1 5.5 28.2 Budinger,Chase Dalembert,Samuel Dragic,Goran Lee,Courtney Patterson,Patrick 11
3.22490309932 2.99332590942 107.1 95.2 0.458 0.199 0.396 17.4 6.3 37.9 Daye,Austin Knight,Brandon Maxiell,Jason Monroe,Greg Prince,Tayshaun 11
2.40831891576 2.33238075794 115.0 93.8 0.543 0.254 0.189 8.9 12.1 41.9 Aldridge,LaMarcus Batum,Nicolas Crawford,Jamal Matthews,Wesley Thomas,Kurt 11
3.40587727319 3.31058907145 92.3 105.1 0.49 0.141 0.273 13.6 13.6 33.5 Asik,Omer Deng,Luol Gibson,Taj Korver,Kyle Watson,CJ 11
2.60768096208 2.57681974535 97.6 91.4 0.485 0.198 0.275 14.3 7.9 33.4 Gordon,Ben Jerebko,Jonas Stuckey,Rodney Wallace,Ben Wilkins,Damien 11
2.82842712475 2.71293199325 111.6 89.5 0.448 0.192 0.294 21.0 10.5 37.2 Aldridge,LaMarcus Camby,Marcus Crawford,Jamal Matthews,Wesley Wallace,Gerald 11
3.46410161514 3.44093010682 93.6 69.1 0.32 0.17 0.227 9.8 8.2 26.1 Aldridge,LaMarcus Felton,Raymond Matthews,Wesley Thomas,Kurt Wallace,Gerald 11
2.82842712475 2.71293199325 116.8 102.6 0.515 0.207 0.367 14.6 10.5 35.6 Bayless,Jerryd Calderon,Jose DeRozan,DeMar Johnson,Amir Johnson,James 11
3.94968353163 3.92937654088 97.3 96.4 0.468 0.228 0.358 16.3 9.8 35.9 Conley,Mike Cunningham,Dante Gasol,Marc Mayo,O.J. Pondexter,Quincy 11
2.82842712475 2.71293199325 104.7 93.9 0.466 0.185 0.273 13.0 11.3 38.9 Dalembert,Samuel Dragic,Goran Martin,Kevin Parsons,Chandler Scola,Luis 11
4.0249223595 3.6 115.8 101.3 0.426 0.125 0.35 20.4 8.2 44.1 Dunleavy,Mike Gooden,Drew Ilyasova,Ersan Jennings,Brandon Udrih,Beno 11
4.66904701197 4.66476151588 95.3 106.1 0.525 0.148 0.234 13.3 11.6 34.9 Afflalo,Arron Brewer,Corey Faried,Kenneth Lawson,Ty Mozgov,Timofey 11
3.43511280746 3.13687742827 105.0 101.6 0.473 0.118 0.196 8.3 9.1 29.8 Amundson,Lou Hansbrough,Tyler Hill,George Jones,Dahntay Price,A.J. 11
2.93257565972 2.92574776767 105.0 89.9 0.411 0.156 0.216 3.3 17.2 37.8 Bass,Brandon Bradley,Avery Garnett,Kevin Pierce,Paul Pietrus,Mickael 11
2.96647939484 2.93938769134 101.6 116.9 0.604 0.115 0.189 5.8 14.1 56.3 Brooks,MarShon Humphries,Kris Morrow,Anthony Okur,Mehmet Williams,Deron 11
4.69041575982 4.5343136195 98.5 88.2 0.388 0.154 0.214 14.0 5.8 32.9 Collison,Darren George,Paul Granger,Danny Hansbrough,Tyler Hibbert,Roy 11
3.577708764 3.2 134.4 101.4 0.425 0.111 0.288 18.2 7.5 39.8 Collison,Nick Durant,Kevin Fisher,Derek Harden,James Westbrook,Russell 11
3.19374388453 3.03315017762 112.0 92.2 0.421 0.165 0.328 14.0 12.4 29.7 Green,Willie Johnson,Ivan McGrady,Tracy Pargo,Jannero Williams,Marvin 11
3.46410161514 3.44093010682 101.6 120.2 0.526 0.119 0.327 17.5 7.5 43.3 Hawes,Spencer Meeks,Jodie Turner,Evan Williams,Louis Young,Thaddeus 11
3.87298334621 3.86781592116 99.1 86.3 0.415 0.169 0.192 6.7 11.7 30.0 Kidd,Jason Mahinmi,Ian Marion,Shawn Nowitzki,Dirk Terry,Jason 11
4.69041575982 4.40908153701 114.4 97.7 0.432 0.115 0.264 16.6 10.0 43.2 Lee,David Robinson,Nate Rush,Brandon Thompson,Klay Udoh,Ekpe 11
3.16227766017 3.05941170816 95.4 102.5 0.505 0.122 0.188 6.7 18.5 45.3 Allen,Ray Bass,Brandon Pierce,Paul Rondo,Rajon Wilcox,Chris 11
2.72029410175 2.33238075794 109.4 96.0 0.411 0.111 0.281 13.5 10.1 37.0 Brand,Elton Iguodala,Andre Meeks,Jodie Williams,Louis Young,Thaddeus 11
2.86356421266 2.683281573 102.7 113.7 0.51 0.098 0.319 23.6 6.7 50.6 Brooks,MarShon Farmar,Jordan Humphries,Kris Stevenson,DeShawn Williams,Shelden 11
3.97492138287 3.72021504755 91.5 89.3 0.459 0.195 0.196 5.9 19.4 28.8 Bynum,Will Gordon,Ben Jerebko,Jonas Wallace,Ben Wilkins,Damien 11
5.0199601592 4.40908153701 113.7 118.7 0.54 0.1 0.349 12.6 13.4 53.6 Ellis,Monta Lee,David Robinson,Nate Rush,Brandon Udoh,Ekpe 11
3.68781778292 3.6 91.8 112.9 0.552 0.152 0.231 6.8 14.3 38.8 Erden,Semih Gee,Alonzo Gibson,Daniel Sessions,Ramon Thompson,Tristan 11
3.1304951685 2.96647939484 120.4 102.9 0.5 0.153 0.212 6.7 11.7 36.7 Hinrich,Kirk Johnson,Joe Smith,Josh Teague,Jeff Williams,Marvin 11
2.89827534924 2.87054001888 109.3 97.0 0.459 0.144 0.259 12.7 13.5 40.6 Durant,Kevin Ibaka,Serge Perkins,Kendrick Sefolosha,Thabo Westbrook,Russell 12
4.14728827067 4.06939798988 108.6 96.5 0.461 0.148 0.24 12.7 10.1 32.9 George,Paul Hibbert,Roy Hill,George Stephenson,Lance West,David 12
2.86356421266 2.85657137142 103.8 105.6 0.506 0.145 0.285 13.9 14.6 48.1 Aldridge,LaMarcus Batum,Nicolas Hickson,J.J. Lillard,Damian Matthews,Wesley 12
4.472135955 4.472135955 106.6 100.0 0.492 0.156 0.242 12.3 10.2 39.0 Faried,Kenneth Gallinari,Danilo Iguodala,Andre Koufos,Kosta Lawson,Ty 12
4.07430975749 4.02988833592 112.0 103.4 0.527 0.172 0.251 11.9 11.5 41.1 Butler,Caron Green,Willie Griffin,Blake Jordan,DeAndre Paul,Chris 12
3.54964786986 3.49857113691 108.4 96.5 0.488 0.197 0.293 16.2 12.1 43.3 Bosh,Chris Chalmers,Mario Haslem,Udonis James,LeBron Wade,Dwyane 12
2.89827534924 2.87054001888 108.1 103.6 0.52 0.132 0.198 8.5 13.3 39.9 Evans,Reggie Johnson,Joe Lopez,Brook Wallace,Gerald Williams,Deron 12
4.14728827067 4.14728827067 101.6 93.2 0.477 0.191 0.248 8.9 14.2 39.7 Allen,Tony Conley,Mike Gasol,Marc Gay,Rudy Randolph,Zach 12
2.72029410175 2.65329983228 101.3 100.8 0.488 0.136 0.247 11.1 14.2 43.9 Knight,Brandon Maxiell,Jason Monroe,Greg Prince,Tayshaun Singler,Kyle 12
5.15751878329 5.12249938995 101.7 109.1 0.547 0.151 0.255 12.0 19.0 51.0 Cousins,DeMarcus Evans,Tyreke Salmons,John Thomas,Isaiah Thompson,Jason 12
3.25576411922 3.2 104.9 106.0 0.534 0.145 0.234 12.0 14.5 42.9 Asik,Omer Harden,James Lin,Jeremy Parsons,Chandler Patterson,Patrick 12
4.21900462195 4.21426150114 102.2 89.1 0.449 0.183 0.247 10.3 9.1 37.1 Allen,Tony Conley,Mike Gasol,Marc Prince,Tayshaun Randolph,Zach 12
2.56904651573 2.56124969497 104.0 102.0 0.496 0.14 0.227 10.6 12.1 39.1 Barnes,Harrison Curry,Stephen Ezeli,Festus Lee,David Thompson,Klay 12
3.09838667697 2.85657137142 103.2 105.7 0.523 0.151 0.252 10.9 16.8 45.0 Aminu,Al-Farouq Davis,Anthony Gordon,Eric Lopez,Robin Vasquez,Greivis 12
2.79284800875 2.78567765544 100.7 108.6 0.521 0.142 0.309 14.2 14.1 46.6 Foye,Randy Jefferson,Al Millsap,Paul Tinsley,Jamaal Williams,Marvin 12
2.82842712475 2.82842712475 95.0 102.8 0.508 0.16 0.277 13.5 16.0 47.6 Dragic,Goran Dudley,Jared Gortat,Marcin Scola,Luis Tucker,PJ 12
2.86356421266 2.8 100.5 96.4 0.474 0.145 0.227 12.3 13.4 36.7 Boozer,Carlos Deng,Luol Hamilton,Richard Hinrich,Kirk Noah,Joakim 12
2.89827534924 2.87054001888 104.6 102.4 0.487 0.143 0.242 13.5 15.8 39.8 Barnes,Harrison Bogut,Andrew Curry,Stephen Lee,David Thompson,Klay 12
3.22490309932 3.2 101.1 108.8 0.541 0.158 0.278 14.5 12.2 47.4 Gee,Alonzo Irving,Kyrie Thompson,Tristan Waiters,Dion Zeller,Tyler 12
2.683281573 2.4 110.6 104.7 0.503 0.159 0.279 16.2 14.3 46.8 Curry,Stephen Jack,Jarrett Landry,Carl Lee,David Thompson,Klay 12
3.82099463491 3.77359245282 103.0 96.4 0.462 0.176 0.309 17.5 15.9 46.2 Ellis,Monta Ilyasova,Ersan Jennings,Brandon Mbah a Moute,Luc Sanders,Larry 12
1.73205080757 1.72046505341 106.8 100.8 0.512 0.157 0.223 8.8 13.7 38.9 Allen,Lavoy Holiday,Jrue Richardson,Jason Turner,Evan Young,Thaddeus 12
3.31662479036 3.31058907145 101.5 108.0 0.537 0.174 0.306 15.3 14.3 41.3 Kirilenko,Andrei Pekovic,Nikola Ridnour,Luke Rubio,Ricky Williams,Derrick 12
3.40587727319 3.38230690506 105.9 87.7 0.439 0.138 0.191 7.5 11.2 35.1 Duncan,Tim Green,Danny Leonard,Kawhi Parker,Tony Splitter,Tiago 12
2.683281573 2.65329983228 101.0 102.4 0.5 0.151 0.28 11.8 15.7 42.0 Hawes,Spencer Holiday,Jrue Turner,Evan Wilkins,Damien Young,Thaddeus 12
2.75680975042 2.63818119165 110.2 101.2 0.468 0.15 0.253 12.6 11.5 44.0 Durant,Kevin Ibaka,Serge Martin,Kevin Perkins,Kendrick Westbrook,Russell 12
3.28633534503 3.1874754901 105.6 96.4 0.471 0.169 0.271 12.2 11.2 38.3 Harris,Devin Horford,Al Korver,Kyle Smith,Josh Teague,Jeff 12
3.34664010614 3.24961536185 110.5 113.1 0.561 0.172 0.286 13.7 15.8 48.3 Foye,Randy Hayward,Gordon Jefferson,Al Millsap,Paul Williams,Mo 12
3.97492138287 3.96988664826 105.4 92.5 0.445 0.159 0.221 12.6 10.6 34.4 DeRozan,DeMar Gay,Rudy Johnson,Amir Lowry,Kyle Valanciunas,Jonas 12
2.93257565972 2.92574776767 104.9 100.2 0.498 0.153 0.274 13.7 18.4 43.8 Bryant,Kobe Clark,Earl Howard,Dwight Nash,Steve World Peace,Metta 12
3.25576411922 3.2 100.4 95.8 0.472 0.149 0.205 8.4 15.6 42.4 Asik,Omer Harden,James Lin,Jeremy Morris,Marcus Parsons,Chandler 12
2.89827534924 2.87054001888 109.5 100.5 0.498 0.141 0.235 12.3 11.7 44.8 Horford,Al Korver,Kyle Smith,Josh Stevenson,DeShawn Teague,Jeff 12
3.54964786986 3.49857113691 117.2 97.5 0.469 0.163 0.272 14.1 11.0 39.3 Battier,Shane Bosh,Chris Chalmers,Mario James,LeBron Wade,Dwyane 12
2.96647939484 2.93938769134 96.4 99.9 0.469 0.153 0.267 11.3 13.8 37.6 Belinelli,Marco Boozer,Carlos Deng,Luol Hinrich,Kirk Noah,Joakim 12
3.40587727319 3.38230690506 100.8 89.8 0.429 0.195 0.3 17.8 13.6 34.3 Barnes,Matt Bledsoe,Eric Crawford,Jamal Odom,Lamar Turiaf,Ronny 12
2.64575131106 2.57681974535 99.8 106.4 0.53 0.143 0.231 13.0 7.8 35.6 Hilario,Nene Okafor,Emeka Temple,Garrett Wall,John Webster,Martell 12
4.24264068712 4.1665333312 115.0 103.2 0.532 0.173 0.242 10.7 12.4 39.9 Billups,Chauncey Butler,Caron Griffin,Blake Jordan,DeAndre Paul,Chris 12
3.84707681233 3.6551333765 100.8 106.2 0.515 0.129 0.193 10.5 12.2 38.8 Biyombo,Bismack Henderson,Gerald Kidd-Gilchrist,Michael McRoberts,Josh Walker,Kemba 12
4.07430975749 4.02988833592 119.3 92.5 0.438 0.151 0.237 12.1 8.2 33.9 Anthony,Carmelo Chandler,Tyson Felton,Raymond Kidd,Jason Smith,J.R. 12
2.82842712475 2.82842712475 93.6 104.7 0.488 0.127 0.297 14.7 11.2 47.1 Knight,Brandon Maxiell,Jason Monroe,Greg Prince,Tayshaun Stuckey,Rodney 12
3.03315017762 3.00665927567 103.6 101.2 0.509 0.176 0.242 12.0 10.4 43.2 Bass,Brandon Bradley,Avery Garnett,Kevin Lee,Courtney Pierce,Paul 12
3.82099463491 3.68781778292 99.7 105.5 0.526 0.164 0.267 15.7 19.2 50.4 Daniels,Marquis Ellis,Monta Ilyasova,Ersan Jennings,Brandon Sanders,Larry 12
5.05964425627 4.99599839872 95.3 105.0 0.482 0.112 0.302 15.6 13.4 42.2 Belinelli,Marco Boozer,Carlos Deng,Luol Noah,Joakim Robinson,Nate 12
2.82842712475 2.71293199325 91.2 111.4 0.548 0.134 0.27 14.2 19.3 49.0 Beasley,Michael Dragic,Goran Dudley,Jared Gortat,Marcin Scola,Luis 12
3.54964786986 3.40587727319 105.4 98.8 0.457 0.149 0.316 13.6 9.9 43.8 Horford,Al Korver,Kyle Smith,Josh Teague,Jeff Williams,Louis 12
4.26614580154 4.14728827067 112.1 105.2 0.501 0.11 0.208 10.9 18.2 45.5 Afflalo,Arron Davis,Glen Nelson,Jameer Redick,JJ Vucevic,Nikola 12
3.84707681233 3.84707681233 106.8 99.6 0.449 0.155 0.321 15.9 12.8 39.4 Barnes,Matt Bledsoe,Eric Crawford,Jamal Hollins,Ryan Odom,Lamar 12
3.1304951685 3.07245829915 97.0 102.9 0.508 0.167 0.261 11.2 16.9 44.1 Calderon,Jose Knight,Brandon Maxiell,Jason Monroe,Greg Singler,Kyle 12
4.24264068712 4.1665333312 99.2 111.9 0.532 0.117 0.313 14.9 12.7 48.7 Biyombo,Bismack Henderson,Gerald Kidd-Gilchrist,Michael Mullens,Byron Walker,Kemba 12
3.84707681233 3.6551333765 110.4 101.5 0.514 0.154 0.199 9.1 14.0 40.6 Asik,Omer Harden,James Lin,Jeremy Motiejunas,Donatas Parsons,Chandler 12
3.94968353163 3.76297754445 102.7 96.5 0.5 0.197 0.256 13.9 12.1 43.7 Bass,Brandon Garnett,Kevin Pierce,Paul Rondo,Rajon Terry,Jason 12
5.0 4.9638694584 90.7 104.5 0.497 0.148 0.304 12.1 15.6 38.2 Boozer,Carlos Deng,Luol Hamilton,Richard Noah,Joakim Robinson,Nate 12
4.04969134626 4.02988833592 111.2 108.3 0.581 0.174 0.197 12.5 17.8 50.1 Anthony,Carmelo Brewer,Ronnie Chandler,Tyson Felton,Raymond Kidd,Jason 12
2.683281573 2.65329983228 95.5 102.0 0.461 0.126 0.279 16.2 7.5 36.6 Hawes,Spencer Holiday,Jrue Turner,Evan Young,Nick Young,Thaddeus 12
3.94968353163 3.92937654088 113.2 102.8 0.519 0.176 0.263 15.5 12.7 42.5 Butler,Caron Crawford,Jamal Griffin,Blake Jordan,DeAndre Paul,Chris 12
3.16227766017 3.16227766017 110.0 101.4 0.512 0.172 0.243 13.1 13.3 45.4 Asik,Omer Delfino,Carlos Harden,James Lin,Jeremy Parsons,Chandler 12
3.43511280746 3.38230690506 98.5 106.1 0.484 0.129 0.285 13.6 10.6 46.0 Foye,Randy Jefferson,Al Millsap,Paul Williams,Marvin Williams,Mo 12
3.37638860323 3.32264954517 115.0 104.4 0.477 0.116 0.267 14.6 10.8 37.6 Bogut,Andrew Curry,Stephen Jack,Jarrett Lee,David Thompson,Klay 12
3.31662479036 2.78567765544 103.0 105.6 0.506 0.157 0.267 12.7 15.7 47.5 Brand,Elton Carter,Vince Collison,Darren Marion,Shawn Mayo,O.J. 12
3.22490309932 3.12409987036 97.4 101.0 0.509 0.167 0.251 8.7 18.2 48.4 Bryant,Kobe Gasol,Pau Howard,Dwight Morris,Darius World Peace,Metta 12
4.19523539268 3.87814388593 107.2 103.6 0.47 0.131 0.308 17.2 15.7 42.4 Dunleavy,Mike Ellis,Monta Ilyasova,Ersan Jennings,Brandon Sanders,Larry 12
3.19374388453 3.1874754901 95.6 100.5 0.494 0.139 0.201 9.8 14.5 43.1 Hayward,Gordon Jefferson,Al Millsap,Paul Williams,Marvin Williams,Mo 12
2.683281573 2.56124969497 108.7 97.9 0.51 0.179 0.208 5.6 18.7 37.5 Gee,Alonzo Irving,Kyrie Thompson,Tristan Varejao,Anderson Waiters,Dion 12
3.0 2.93938769134 101.2 103.2 0.506 0.156 0.315 15.4 12.4 40.0 Humphries,Kris Johnson,Joe Lopez,Brook Wallace,Gerald Williams,Deron 12
3.43511280746 3.38230690506 108.9 104.2 0.494 0.102 0.234 7.6 20.0 46.2 Bryant,Kobe Gasol,Pau Howard,Dwight Nash,Steve World Peace,Metta 12
2.56904651573 2.49799919936 114.5 109.2 0.483 0.12 0.29 19.3 12.3 43.2 Collison,Nick Durant,Kevin Ibaka,Serge Martin,Kevin Westbrook,Russell 12
3.22490309932 3.2 93.9 111.1 0.515 0.132 0.302 17.0 13.1 49.0 Ellington,Wayne Gee,Alonzo Irving,Kyrie Thompson,Tristan Zeller,Tyler 12
2.93257565972 2.57681974535 112.0 115.9 0.561 0.106 0.215 14.4 13.1 44.9 Aminu,Al-Farouq Anderson,Ryan Lopez,Robin Mason Jr.,Roger Vasquez,Greivis 12
4.07430975749 4.06939798988 82.7 92.0 0.451 0.151 0.261 15.1 12.7 39.4 Afflalo,Arron Davis,Glen Harkless,Maurice Nelson,Jameer Vucevic,Nikola 12
3.0 2.99332590942 105.8 107.1 0.521 0.154 0.307 15.3 13.5 51.7 Brown,Shannon Dragic,Goran Dudley,Jared Gortat,Marcin Scola,Luis 12
2.56904651573 2.56124969497 102.3 95.7 0.447 0.132 0.239 14.9 15.4 38.5 Barnes,Harrison Biedrins,Andris Curry,Stephen Lee,David Thompson,Klay 12
3.31662479036 3.26190128606 102.1 104.8 0.523 0.121 0.201 10.2 19.0 50.2 Kirilenko,Andrei Love,Kevin Pekovic,Nikola Ridnour,Luke Shved,Alexey 12
3.76828873628 3.72021504755 111.5 104.0 0.502 0.196 0.307 13.8 9.3 35.4 Barnes,Matt Crawford,Jamal Griffin,Blake Odom,Lamar Paul,Chris 12
4.14728827067 4.06939798988 107.4 86.4 0.382 0.129 0.262 13.3 7.6 29.9 George,Paul Hansbrough,Tyler Hibbert,Roy Hill,George Stephenson,Lance 12
4.14728827067 4.06939798988 92.4 95.3 0.452 0.14 0.287 12.7 11.0 39.8 Haywood,Brendan Kidd-Gilchrist,Michael Mullens,Byron Taylor,Jeff Walker,Kemba 12
3.28633534503 3.26190128606 104.4 120.3 0.568 0.129 0.315 17.7 12.8 48.1 Beasley,Michael Brown,Shannon Dragic,Goran Gortat,Marcin Morris,Markieff 12
1.67332005307 1.67332005307 92.8 101.6 0.483 0.156 0.279 11.7 13.2 37.5 Allen,Lavoy Holiday,Jrue Turner,Evan Wright,Dorell Young,Thaddeus 12
3.03315017762 3.03315017762 103.5 110.8 0.553 0.122 0.254 11.2 16.1 47.0 Bogans,Keith Evans,Reggie Johnson,Joe Lopez,Brook Williams,Deron 12
3.31662479036 3.31058907145 99.4 90.2 0.5 0.246 0.244 10.5 10.5 41.5 Kirilenko,Andrei Ridnour,Luke Rubio,Ricky Stiemsma,Greg Williams,Derrick 12
3.97492138287 3.84707681233 104.8 103.2 0.5 0.18 0.262 15.3 12.6 35.9 Carter,Vince Collison,Darren Kaman,Chris Marion,Shawn Mayo,O.J. 12
4.53872228716 4.5343136195 95.6 103.9 0.495 0.134 0.267 12.2 11.0 47.7 Collison,Darren Kaman,Chris Marion,Shawn Mayo,O.J. Nowitzki,Dirk 12
3.06594194335 3.05941170816 97.9 101.1 0.512 0.155 0.208 9.6 14.9 44.2 Cunningham,Dante Kirilenko,Andrei Pekovic,Nikola Ridnour,Luke Shved,Alexey 12
2.93257565972 2.92574776767 106.7 94.1 0.479 0.178 0.22 12.3 15.7 37.7 Diaw,Boris Duncan,Tim Green,Danny Leonard,Kawhi Parker,Tony 12
2.96647939484 2.96647939484 108.4 104.3 0.496 0.168 0.299 15.0 10.3 42.6 Gee,Alonzo Irving,Kyrie Miles,CJ Thompson,Tristan Zeller,Tyler 12
2.04939015319 2.03960780544 109.9 110.9 0.523 0.121 0.221 16.0 19.5 49.3 Barnes,Harrison Curry,Stephen Landry,Carl Lee,David Thompson,Klay 12
2.56904651573 2.56124969497 108.6 113.5 0.564 0.159 0.269 8.6 26.5 69.0 Dragic,Goran Johnson,Wesley Morris,Markieff Scola,Luis Tucker,PJ 12
3.94968353163 3.92937654088 115.7 93.1 0.426 0.155 0.215 7.7 11.6 29.1 Barnes,Matt Crawford,Jamal Griffin,Blake Jordan,DeAndre Paul,Chris 12
4.07430975749 3.82622529394 93.9 92.0 0.402 0.117 0.25 13.2 10.3 36.2 George,Paul Green,Gerald Hibbert,Roy Hill,George West,David 12
2.56904651573 2.49799919936 98.9 93.4 0.491 0.177 0.157 6.8 16.9 37.7 Boozer,Carlos Butler,Jimmy Deng,Luol Hinrich,Kirk Mohammed,Nazr 12
3.09838667697 2.85657137142 95.8 108.6 0.531 0.155 0.295 15.9 10.3 43.9 Aminu,Al-Farouq Anderson,Ryan Lopez,Robin Rivers,Austin Vasquez,Greivis 12
3.25576411922 3.24961536185 107.0 97.7 0.491 0.196 0.275 13.4 3.4 42.3 George,Paul Hill,George Mahinmi,Ian Stephenson,Lance West,David 12
2.86356421266 2.683281573 99.6 108.5 0.543 0.128 0.237 14.5 14.5 47.3 Aldridge,LaMarcus Batum,Nicolas Claver,Victor Hickson,J.J. Lillard,Damian 12
2.75680975042 2.7276363394 108.4 84.4 0.395 0.148 0.197 9.2 9.8 35.9 Beal,Bradley Hilario,Nene Okafor,Emeka Wall,John Webster,Martell 12
3.74165738677 3.72021504755 110.0 103.5 0.529 0.168 0.24 11.3 8.9 35.5 Bledsoe,Eric Butler,Caron Green,Willie Griffin,Blake Jordan,DeAndre 12
3.74165738677 3.54400902933 92.6 98.9 0.468 0.156 0.292 10.3 16.1 52.1 Daniels,Marquis Ellis,Monta Jennings,Brandon Mbah a Moute,Luc Sanders,Larry 12
3.34664010614 3.32264954517 95.0 87.2 0.406 0.188 0.287 10.7 8.6 32.5 Brewer,Corey Chandler,Wilson Iguodala,Andre McGee,JaVale Miller,Andre 12
3.66060104354 3.61109401705 95.8 96.3 0.489 0.183 0.228 8.0 11.1 29.2 Barea,Jose Juan Budinger,Chase Cunningham,Dante Shved,Alexey Stiemsma,Greg 12
3.28633534503 3.1874754901 105.1 97.4 0.487 0.126 0.176 9.1 12.3 37.1 Horford,Al Korver,Kyle Pachulia,Zaza Smith,Josh Teague,Jeff 12
2.56904651573 2.56124969497 116.3 105.8 0.477 0.127 0.28 11.4 11.0 41.3 Durant,Kevin Ibaka,Serge Martin,Kevin Sefolosha,Thabo Westbrook,Russell 12
2.4899799196 2.4819347292 114.9 94.9 0.439 0.126 0.215 12.1 7.1 34.3 Allen,Ray Battier,Shane Bosh,Chris James,LeBron Wade,Dwyane 12
2.79284800875 2.7276363394 85.7 102.9 0.504 0.177 0.336 16.1 14.7 40.0 Ariza,Trevor Beal,Bradley Booker,Trevor Okafor,Emeka Price,A.J. 12
3.09838667697 2.85657137142 101.3 110.7 0.556 0.143 0.194 9.7 13.0 49.1 Aminu,Al-Farouq Anderson,Ryan Gordon,Eric Lopez,Robin Vasquez,Greivis 12
2.64575131106 2.57681974535 103.8 99.8 0.484 0.181 0.282 12.7 10.2 38.5 Hawes,Spencer Holiday,Jrue Turner,Evan Wright,Dorell Young,Thaddeus 12
4.0 3.97994974843 89.6 106.3 0.507 0.149 0.267 14.7 14.7 44.0 Afflalo,Arron Harkless,Maurice Harris,Tobias Nelson,Jameer Vucevic,Nikola 12
4.04969134626 4.04969134626 115.7 105.3 0.507 0.14 0.265 8.4 11.0 34.5 Brooks,Aaron Cousins,DeMarcus Evans,Tyreke Salmons,John Thompson,Jason 12
4.9799598392 4.83321838944 116.9 96.7 0.486 0.153 0.267 12.3 6.7 29.0 Belinelli,Marco Butler,Jimmy Gibson,Taj Noah,Joakim Robinson,Nate 12
2.72029410175 2.71293199325 97.6 99.6 0.462 0.124 0.226 8.6 14.5 38.8 Boozer,Carlos Butler,Jimmy Hamilton,Richard Hinrich,Kirk Noah,Joakim 12
3.19374388453 3.13687742827 99.3 109.8 0.553 0.153 0.208 11.9 16.0 40.3 Gelabale,Mickael Ridnour,Luke Rubio,Ricky Stiemsma,Greg Williams,Derrick 12
4.07430975749 4.06939798988 99.7 113.2 0.55 0.116 0.185 8.2 17.6 42.0 Afflalo,Arron Harkless,Maurice Nelson,Jameer Nicholson,Andrew Vucevic,Nikola 12
3.09838667697 2.85657137142 104.3 105.8 0.502 0.13 0.296 13.2 11.7 46.6 Aminu,Al-Farouq Davis,Anthony Lopez,Robin Rivers,Austin Vasquez,Greivis 12
4.14728827067 4.06939798988 93.1 99.6 0.489 0.153 0.256 9.7 12.3 38.9 Anthony,Carmelo Chandler,Tyson Felton,Raymond Kidd,Jason Shumpert,Iman 12
2.40831891576 2.4 111.3 102.6 0.509 0.124 0.221 12.9 13.3 47.0 Calderon,Jose Davis,Ed DeRozan,DeMar Fields,Landry Johnson,Amir 12
2.93257565972 2.92574776767 112.9 96.2 0.491 0.184 0.243 12.3 7.7 43.2 Diaw,Boris Green,Danny Leonard,Kawhi Parker,Tony Splitter,Tiago 12
2.72029410175 2.52982212813 114.3 104.2 0.484 0.125 0.246 13.9 17.0 42.5 Barnes,Harrison Curry,Stephen Jack,Jarrett Landry,Carl Lee,David 12
3.43511280746 3.38230690506 107.9 91.9 0.444 0.168 0.248 11.2 10.1 37.9 Blake,Steve Bryant,Kobe Gasol,Pau Howard,Dwight World Peace,Metta 12
